0	How do I get rid of Cortana?	Other	teams	how do I get rid of cortana
0	Mariners game.	Other	teams	Mariners game
0	When is Easter in 2019?	other	teams	When is Easter in 2019?
0	what movies are playing tonight?	other	teams	what movies are playing tonight?
0	chicago.	other	teams	chicago.
0	Stars.	other	teams	Stars
0	Free video games.	Other	teams	Free video games.
0	No.	reject	teams	No.
0	Who would be my grandpas brother	other	teams	Who would be my grandpas brother
0	How do you adjust the governor speed limiter on a 2013 Ford	other	teams	How do you adjust the governor speed limiter on a 2013 Ford
0	Figure out of the kitchen ceiling lights tonight.	other	teams	Figure out of the kitchen ceiling lights tonight.
0	I tunes store.	Other	teams	I tunes store.
0	What should I cook for dinner tonight	other	teams	What should I cook for dinner tonight
0	msn homepage	navigate_web	teams	msn homepage
0	What time is it?	other	teams	what time is it
0	How old is Coco the gorilla?	other	teams	How old is Coco the gorilla?
0	what movies are playing tonight?	other	teams	what movies are playing tonight?
0	Next.	show_next	teams	next
0	Netflix	other	teams	netflix
0	F*** you.	other	teams	F*** you.
0	Stop.	stop	teams	Stop
0	Sing sing.	other	teams	sing sing
0	Where is my CC cleaner app	other	teams	Where is my CC cleaner app
0	Next.	show_next	teams	next
0	aol mail	navigate_web	teams	aol mail .
0	Tulsa radar	other	teams	Tulsa radar
0	How do you spell accommodate?	Other	teams	How do you spell accommodate?
0	Do an impression?	other	teams	Do an impression?
0	YouTube	navigate_web	teams	YouTube
0	Are my?	other	teams	Are my?
0	Stop.	stop	teams	Stop
0	Tell me the news.	other	teams	Tell me the news.
0	No	reject	teams	No
0	Best price on a G Loomis IMX pro	other	teams	Best price on a G Loomis IMX pro
0	Brazzell	other	teams	Brazzell
0	Looking at work it's me it's me and U verse montien Lucas gay	other	teams	Looking at work it&apos;s me it&apos;s me and U verse montien Lucas gay
0	What does standard mean?	other	teams	What does standard mean?
0	weather channel	other	teams	weather channel
0	What percent of 20 is 1 point	other	teams	What percent of 20 is 1 point
0	Spy kids	other	teams	Spy kids
0	Stop.	stop	teams	Stop.
0	What's the time?	other	teams	What's the time
0	Picking up a long time no more.	other	teams	Picking up a long time no more.
0	B*** **.	Other	teams	B*** **.
0	Start.	other	teams	Start.
0	Moviestarplanet.com.	navigate_web	teams	Moviestarplanet.com
0	No.	reject	teams	No.
0	Tell me something interesting.	other	teams	tell me something interesting
0	Ask Food Network for grilled chicken recipes by Bobby flay	other	teams	Ask Food Network for grilled chicken recipes by Bobby flay
0	You.	other	teams	you
0	What time is it?	other	teams	what time is it
0	Play the way you be out at.	other	teams	Play the way you be out at.
0	YouTube	navigate_web	teams	YouTube
0	Hello.	other	teams	hello
0	Yeah.	confirm	teams	Yeah
0	Google app	other	teams	Google app
0	Do you like drink water?	other	teams	Do you like drink water?
0	Ben 10.	Other	teams	Ben 10
0	Test microphone.	Other	teams	Test microphone
0	Off.	other	teams	Off.
0	Shut up	stop	teams	Shut up.
0	Doctor Hussain Warda	other	teams	Doctor Hussain Warda
0	Cancel	cancel	teams	cancel
0	Automart.	other	teams	Automart.
0	Track my package.	Other	teams	Track my package
0	Would be too scared?	other	teams	Would be too scared?
0	Todd	Other	teams	Todd
0	Show me sexy photo	other	teams	Show me sexy photo
0	Next	show_next	teams	next
0	Use	other	teams	Use
0	when does fall begin?	other	teams	When does fall begin
0	When is the next Warriors game?	other	teams	When is the next Warriors game?
0	Which Apple of light blue out in the air?	other	teams	Which Apple of light blue out in the air?
0	15 minutes.	other	teams	15 minutes
0	Oh stop it.	Other	teams	Oh stop it.
0	facebook log in	navigate_web	teams	facebook log in
0	Scores please	other	teams	Scores please
0	Stop.	stop	teams	Stop
0	going	other	teams	Going.
0	windows 10 driver updates	Other	teams	windows 10 driver updates
0	Cancel.	cancel	teams	cancel
0	What time is it?	other	teams	What time is it?
0	Stop.	stop	teams	Stop.
0	Ask knowmail to show my urgent email.	Other	teams	Ask knowmail to show my urgent email.
0	Download photo shop.	Other	teams	Download photo shop.
0	Turn it off.	stop	teams	turn it off
0	aol mail login	navigate_web	teams	aol mail login
0	20000/12	Other	teams	20000/12
0	can you go to agame .com	navigate_web	teams	can you go to agame .com
0	Tell me a Super Bowl fact.	other	teams	tell me a super bowl fact
0	People passing in language.	other	teams	People passing in language.
0	Stop.	stop	teams	Stop
0	bus ops	other	teams	bus ops
0	Play penthouse magazine girls	other	teams	Play penthouse magazine girls
0	Free games to play with no username and password	other	teams	Free games to play with no username and password
0	fox news	navigate_web	teams	fox news .
0	No.	reject	teams	No
0	what movies are playing tonight?	other	teams	what movies are playing tonight?
0	What time is it?	other	teams	what time is it
0	aol mail login	navigate_web	teams	aol mail login
0	google maps	navigate_web	teams	google maps
0	Cortana I want to download GTA online how can I download	other	teams	Cortana I want to download GTA online how can I download
0	How do you spell spawn	other	teams	How do you spell spawn
0	facebook log in	navigate_web	teams	facebook log in
0	Stop.	stop	teams	Stop.
0	Hi Cortana.	other	teams	Hi cortana
0	earthlink.net webmail login	navigate_web	teams	earthlink.net webmail login
0	facebook home page	navigate_web	teams	facebook home page
0	mapquest	other	teams	mapquest
0	Task manager task manager.	Other	teams	Task manager task manager.
0	facebook login page	navigate_web	teams	facebook login page
0	United bank	Other	teams	United bank
0	What time is it?	other	teams	what time is it
0	text book	other	teams	text book
0	Xtramath	other	teams	Xtramath
0	Play lady Smith Arkansas.	other	teams	Play lady Smith Arkansas.
0	Pinterest	navigate_web	teams	Pinterest
0	What do cows say	other	teams	What do cows say
0	Turn off.	stop	teams	turn off
0	Final Fantasy.	Other	teams	Final Fantasy.
0	PBS kids	navigate_web	teams	pbs kids
0	Stop.	stop	teams	Stop.
0	Google Play store	other	teams	google play store .
0	Song is this	Other	teams	Song is this
0	How you doing?	other	teams	how you doing
0	What time is it	other	teams	what time is it
0	april fools	Other	teams	april fools
0	The Providence Journal	other	teams	The Providence Journal
0	Where is the volume?	other	teams	Where is the volume?
0	Orlando Craigslist.	Other	teams	Orlando Craigslist.
0	And now you are actually seeing your code on their platform in a project manager there able to debug and run it even remotely even if you haven't deployed it's a it's a web application in your running off.	other	teams	And now you are actually seeing your code on their platform in a project manager there able to debug and run it even remotely even if you haven't deployed it's a it's a web application in your running off.
0	What time is it?	other	teams	what time is it
0	Is it like $70,000 between all 3 businesses?	other	teams	Is it like $70,000 between all 3 businesses?
0	Yes.	confirm	teams	Yes
0	Tune into classical music.	other	teams	Tune into classical music.
0	TDS.net.	navigate_web	teams	TDS.net
0	Say how tall is Mount peace.	other	teams	Say how tall is Mount peace.
0	Which is the expensive drink in the world	other	teams	Which is the expensive drink in the world
0	Who is the sexiest man on earth no one right I'm right yeah	other	teams	Who is the sexiest man on earth no one right I'm right yeah
0	Start battle net.	navigate_web 	teams	Start battle.net
0	Find me about the best place to warding.	other	teams	Find me about the best place to warding.
0	Ambulance.	Other	teams	Ambulance.
0	How long can wine boxed wine last?	other	teams	How long can wine boxed wine last?
0	Cortana	other	teams	Cortana
0	Rock paper scissors.	Other	teams	rock paper scissors
0	Spell apologize	Other	teams	Spell apologize
0	Stop.	stop	teams	Stop
0	Hello how are you	other	teams	Hello how are you
0	aol mail login	navigate_web	teams	aol mail login .
0	Yahoo	navigate_web	teams	Yahoo.
0	What is 5.63 * 2	other	teams	What is 5.63 * 2
0	First National Bank	Other	teams	First National Bank
0	Google Chrome	other	teams	Google Chrome
0	Stop.	stop	teams	Stop.
0	Ask.	other	teams	ask
0	Open folk tales for travelers	other	teams	Open folk tales for travelers
0	Turn down for sale.	other	teams	Turn down for sale.
0	yahoo.com mail login	navigate_web	teams	yahoo.com mail login
0	Next.	show_next	teams	next
0	Stop.	stop	teams	Stop.
0	Boonie planet.	Other	teams	Boonie planet.
0	msn homepage	navigate_web	teams	msn homepage
0	Can you read the saloon	other	teams	Can you read the saloon
0	Snooze.	other	teams	snooze
0	Candles	other	teams	Candles
0	Stop.	stop	teams	Stop
0	aol mail login	navigate_web	teams	aol mail login .
0	Why should delete the photo that's not good?	other	teams	Why should delete the photo that's not good?
0	Justin	Other	teams	Justin
0	ebay motors parts	Other	teams	ebay motors parts
0	What's your birthday?	other	teams	what's your birthday
0	What is the score right now	other	teams	What is the score right now
0	say something funny	other	teams	say something funny
0	Temple run 2	other	teams	Temple run 2
0	msn homepage	navigate_web	teams	msn homepage .
0	YouTube	navigate_web	teams	youtube
0	Diagnosis	other	teams	Diagnosis.
0	Go to youtube.com	navigate_web	teams	Go to youtube.com
0	Are you awake?	other	teams	Are you awake?
0	Hey	other	teams	Hey
0	You really open attunes	other	teams	You really open attunes
0	Picket fence	other	teams	Picket fence
0	Boat for Anthony Weiner until he became more Anthony Weiner the first game.	other	teams	Boat for Anthony Weiner until he became more Anthony Weiner the first game.
0	aol mail login	navigate_web	teams	aol mail login .
0	YouTube	navigate_web	teams	YouTube
0	On YouTube	navigate_web	teams	On YouTube
0	Stop.	stop	teams	Stop.
0	Stop.	stop	teams	Stop
0	How do you spell single?	Other	teams	How do you spell single?
0	Force experience	other	teams	Force experience
0	google	navigate_web	teams	Google.
0	What happened in 1988?	other	teams	What happened in 1988?
0	Why is my computer running so slow?	Other	teams	Why is my computer running so slow
0	How are you	other	teams	how are you
0	Whenever the time we get to my bot years ago and we can use them.	other	teams	Whenever the time we get to my bot years ago and we can use them.
0	GS oldies	other	teams	GS oldies
0	Where is the moon right now	other	teams	Where is the moon right now
0	Network solutions webmail.	Other	teams	Network solutions webmail
0	Solar.	Other	teams	Solar.
0	Teiglach race	other	teams	Teiglach race
0	Chaturbate	other	teams	Chaturbate
0	Stop that.	stop	teams	Stop that.
0	What time is it now?	other	teams	What time is it now?
0	Shut it.	stop	teams	shut it
0	Logs or OK yes OK	confirm	teams	Logs or OK yes OK
0	How are you	other	teams	How are you
0	Zulily.com.	navigate_web	teams	Zulily.com
0	Stop.	stop	teams	Stop
0	Disconnect.	other	teams	Disconnect.
0	Rakuen laptop computers	other	teams	Rakuen laptop computers
0	And then say she answers.	other	teams	And then say she answers.
0	What time is it?	other	teams	what time is it
0	Where is Vancouver	other	teams	Where is Vancouver
0	Like the outside.	other	teams	Like the outside.
0	I'm having my belt on my do they need to fix that	other	teams	I&apos;m having my belt on my do they need to fix that
0	Say the longest word in the world.	other	teams	Say the longest word in the world.
0	What time is it?	other	teams	What time is it?
0	Cancel.	cancel	teams	cancel
0	google	navigate_web	teams	Google.
0	Perspective	Other	teams	Perspective
0	Stop.	stop	teams	Stop
0	Yeah the door	confirm	teams	Yeah the door
0	Bromate	other	teams	Bromate
0	Stop.	stop	teams	Stop.
0	New York and company	other	teams	New York and company
0	What are	other	teams	what are?
0	Stop.	stop	teams	Stop
0	Happy birthday bro don't get this car starters.	other	teams	Happy birthday bro don't get this car starters.
0	I can learn to understand you much better if I can get something	other	teams	I can learn to understand you much better if I can get something
0	Surface Mount polished brass and	other	teams	Surface Mount polished brass and
0	When did Montana become a state?	other	teams	When did Montana become a state?
0	Is it supposed to rain tomorrow?	Other	teams	Is it supposed to rain tomorrow?
0	Tell.	other	teams	tell
0	Do you know that my dogs name is Beckett?	other	teams	Do you know that my dogs name is Beckett?
0	Express Scripts	other	teams	Express Scripts
0	No.	reject	teams	No
0	Take me to Nick junior.	Other	teams	Take me to Nick junior.
0	Score of the Yankee game.	other	teams	Score of the Yankee game.
0	Cancel.	cancel	teams	Cancel.
0	Create a shortcut.	Other	teams	Create a shortcut.
0	Z	other	teams	Z
0	att homepage	navigate_web	teams	att homepage
0	What time is it?	other	teams	What time is it
0	Craigslist	navigate_web	teams	craigslist .
0	People	other	teams	people.
0	I'm doing my math.	other	teams	I'm doing my math.
0	facebook log in	navigate_web	teams	facebook log in
0	Www.comresistaxes.com	navigate_web	teams	Www.comresistaxes.com
0	88	Other	teams	88
0	What time is it?	other	teams	What time is it?
0	YouTube	navigate_web	teams	youtube
0	what should i do	other	teams	what should i do
0	Drive	other	teams	Drive
0	How do I play music	Other	teams	How do I play music
0	explore okoboji.com	navigate_web	teams	explore okoboji.com
0	Blue tapes of thermal expansion	other	teams	Blue tapes of thermal expansion
0	Time.	other	teams	Time
0	Take me to YouTube	navigate_web	teams	Take me to YouTube
0	hotmail sign in	navigate_web	teams	hotmail sign in
0	intelsolutions\redemptionststus.com	navigate_web	teams	intelsolutions\redemptionststus.com
0	+-	Other	teams	...
0	Stop.	stop	teams	Stop.
0	Bye bye.	other	teams	Bye bye.
0	Open the website	navigate_web	teams	Open the website
0	Unsnap.	other	teams	unsnap
0	6 inches is how many millimeters	other	teams	6 inches is how many millimeters
0	What time is it?	other	teams	what time is it
0	MSN	navigate_web	teams	msn
0	Can you make a fart noise?	other	teams	Can you make a fart noise?
0	Find artist a close.	other	teams	Find artist a close.
0	Really gets f***** in the a** by nibbler ipcom parity	other	teams	Really gets f***** in the a** by nibbler ipcom parity
0	Next.	show_next	teams	next
0	You should have bumper bowling for her	other	teams	You should have bumper bowling for her
0	Stop.	stop	teams	Stop.
0	Tell me a joke.	other	teams	Tell me a joke.
0	when is the next Spurs game?	other	teams	When is the next Spurs game?
0	Microsoft rewards	other	teams	Microsoft rewards
0	Please.	help	teams	please
0	YouTube.	navigate_web	teams	youtube
0	get Cortana on my phone	other	teams	get Cortana on my phone
0	facebook log in	navigate_web	teams	facebook log in
0	Why do you cry of an onion?	other	teams	Why do you cry of an onion?
0	What time is it?	other	teams	What time is it
0	Boxing classes with problem yeah how far from Denver Colorado	other	teams	Boxing classes with problem yeah how far from Denver Colorado
0	Go there.	Other	teams	Go there.
0	Add account J downloader 2	other	teams	Add account J downloader 2
0	When did boss	other	teams	When did boss
0	What time is it?	other	teams	what time is it
0	Stand home.	other	teams	Stand home.
0	aol mail	navigate_web	teams	aol mail .
0	EBay	navigate_web	teams	ebay
0	How are you doing today?	other	teams	How are you doing today
0	Best of old time gospel 100	other	teams	Best of old time gospel 100
0	No.	reject	teams	No
0	gmail	navigate_web	teams	gmail .
0	Cancel.	cancel	teams	Cancel.
0	Where is Santorini?	other	teams	Where is Santorini?
0	What time is it?	other	teams	What time is it
0	What's in the news?	other	teams	What's in the news?
0	Orthopedic surgeon	other	teams	Orthopedic surgeon
0	2.com.	navigate_web	teams	2.com.
0	say something funny	other	teams	say something funny
0	ebay official site	navigate_web	teams	ebay official site
0	Can you play something by spectral general?	other	teams	Can you play something by spectral general?
0	Stop.	stop	teams	Stop.
0	Yahoo mail Yahoo.	Other	teams	Yahoo mail Yahoo.
0	Do you speak German?	other	teams	Do you speak German?
0	Go to YouTube	navigate_web	teams	Go to YouTube
0	Start.	other	teams	Start.
0	Me	other	teams	Me
0	Stop.	stop	teams	Stop
0	Myrie	other	teams	Myrie
0	sue sundberg greer sc	other	teams	sue sundberg greer sc
0	2018 tax brackets	other	teams	2018 tax brackets
0	Why what time is it	other	teams	Why what time is it
0	Drum roll please.	other	teams	Drum roll please.
0	Roofing ventilation intake filters	other	teams	Roofing ventilation intake filters
0	Stop.	stop	teams	Stop
0	Shut up.	stop	teams	Shut up.
0	gmail login	navigate_web	teams	gmail login .
0	This.	other	teams	This
0	gmail inbox	navigate_web	teams	gmail inbox
0	google chrome	other	teams	Google Chrome
0	Where is up?	Other	teams	Where is up?
0	Stop.	stop	teams	Stop.
0	Why should I?	other	teams	why should i
0	Shoe	Other	teams	Shoe
0	Ask Internet of Things Facts to tell me a fact.	Other	teams	Ask Internet of Things Facts to tell me a fact
0	Lime torrent.	Other	teams	Lime torrent.
0	Start here.	other	teams	Start here.
0	Stop.	stop	teams	Stop.
0	Play WWF.	other	teams	Play WWF.
0	Next.	show_next	teams	next
0	Did Marino Sullivan have children?	other	teams	Did Marino Sullivan have children?
0	KBH games.	Other	teams	KBH games.
0	aol mail login	navigate_web	teams	aol mail login
0	gmail login	navigate_web	teams	gmail login
0	Penguin	Other	teams	Penguin
0	cube	other	teams	Cube
0	Stop.	stop	teams	Stop
0	Blue book for Mazda CX7 2007	other	teams	Blue book for Mazda CX7 2007
0	tell me a joke	other	teams	tell me a joke
0	Youtube.com	navigate_web	teams	youtube.com .
0	Stop.	stop	teams	Stop.
0	Continental management	other	teams	Continental management
0	How old is the earth	Other	teams	how old is the earth
0	I want the television	other	teams	I want the television
0	Listen changing brakes on 2008 Chrysler town and country	other	teams	Listen changing brakes on 2008 Chrysler town and country
0	Next.	show_next	teams	next
0	gmail login	navigate_web	teams	gmail login
0	ebay official site	navigate_web	teams	ebay official site
0	Snooze.	other	teams	Snooze
0	spectrum	other	teams	Spectrum
0	No my.	other	teams	No my.
0	Set up.	other	teams	Set up.
0	showtimes for movies at Regal Meridian 16	other	teams	showtimes for movies at Regal Meridian 16
0	Stop.	stop	teams	Stop.
0	What is mercantilism	other	teams	What is mercantilism
0	Talk about me like that	other	teams	Talk about me like that
0	100%.	Other	teams	100
0	aol mail	navigate_web	teams	aol mail
0	let's play a game.	other	teams	let's play a game
0	So you wanna come down.	other	teams	So you wanna come down.
0	Find little Creek casino	other	teams	Find little Creek casino
0	lenovo system interface driver	other	teams	lenovo system interface driver
0	Anytime like I try to be like OK I want to love you she played kill himself might get her.	other	teams	Anytime like I try to be like OK I want to love you she played kill himself might get her.
0	Facebook login	navigate_web	teams	facebook login .
0	Who won the gold medal in women's bobsled	other	teams	Who won the gold medal in women's bobsled
0	Yes.	confirm	teams	Yes
0	Stop.	stop	teams	Stop
0	searscard.com -sign in	navigate_web	teams	searscard.com -sign in
0	Stop.	stop	teams	Stop
0	when does winter end?	other	teams	when does winter end?
0	Socialclub.rockstar.com	navigate_web	teams	Socialclub.rockstar.com
0	Tell me a joke.	other	teams	tell me a joke
0	Call you back	other	teams	Call you back
0	hotmail sign in	navigate_web	teams	hotmail sign in
0	Yep you got it to see.	other	teams	Yep you got it to see.
0	What does it mean summarize a passage	other	teams	What does it mean summarize a passage
0	Viber.	Other	teams	Viber
0	aol mail	navigate_web	teams	aol mail
0	where is the start button?	Other	teams	where is the start button
0	WISN	other	teams	WISN
0	Sam Elliott.	Other	teams	Sam Elliott.
0	Ask.	other	teams	Ask
0	Number not on my playlist work in windows media player	other	teams	Number not on my playlist work in windows media player
0	Can you hear me loud and clear?	Other	teams	can you hear me loud and clear
0	How old is willem dafoe?	navigate_web	teams	How old is willem dafoe?
0	evil	other	teams	Evil
0	Stop.	stop	teams	Stop.
0	And Ryan he smells really good chance.	other	teams	And Ryan he smells really good chance.
0	What time is it?	other	teams	What time is it?
0	Call you up.	other	teams	Call you up.
0	Snooze.	other	teams	Snooze
0	Stop.	stop	teams	Stop
0	Give me animal fact.	other	teams	Give me animal fact.
0	The cow poop download	other	teams	The cow poop download
0	What is my device name	other	teams	What is my device name
0	google	navigate_web	teams	google
0	H3 timing mark	other	teams	H3 timing mark
0	What time is it?	other	teams	What time is it?
0	Problem	other	teams	Problem
0	Stop.	stop	teams	Stop
0	Call nuts for candy.	other	teams	Call nuts for candy.
0	msn homepage	navigate_web	teams	msn homepage .
0	Tell me a joke.	other	teams	tell me a joke
0	Can you tell me a Riddle?	other	teams	can you tell me a riddle
0	yahoo	navigate_web	teams	yahoo .
0	Nerf mega	other	teams	Nerf mega
0	Out come with a graduation is sinking stadium	other	teams	Out come with a graduation is sinking stadium
0	facebook log in	navigate_web	teams	facebook log in .
0	aol mail	navigate_web	teams	aol mail
0	You can turn off.	other	teams	you can turn off
0	Misua nude	other	teams	Misua nude
0	Omega instrument	other	teams	Omega instrument
0	hotmail inbox	other	teams	hotmail inbox
0	How many quarts are in a gallon?	other	teams	How many quarts are in a gallon
0	Open command your Cortana	other	teams	Open command your Cortana
0	Put it in the Philippines.	other	teams	Put it in the Philippines.
0	The Grand Canyon.	Other	teams	The Grand Canyon.
0	Yeah man.	Other	teams	Yeah man.
0	Americanairlines.com	navigate_web	teams	Americanairlines.com
0	Barstool Sports	other	teams	Barstool Sports
0	How do you say how old are you in French?	Other	teams	How do you say how old are you in French?
0	Who was born on March 29?	other	teams	Who was born on March 29?
0	aol news sports weather entertainment	other	teams	aol news sports weather entertainment
0	Rap.	other	teams	rap
0	Next.	show_next	teams	next
0	Would you rather games	other	teams	Would you rather games
0	Cincinnati home page	other	teams	Cincinnati home page
0	In separate blocks.	other	teams	In separate blocks.
0	Where is the sunset in New Delhi	other	teams	Where is the sunset in New Delhi
0	Stop.	stop	teams	Stop.
0	Sucks.	other	teams	Sucks.
0	Wells Fargo website	navigate_web	teams	Wells Fargo website
0	Stop.	stop	teams	Stop.
0	What is the seabourn on a BMW Motors	other	teams	What is the seabourn on a BMW Motors
0	Do you have money for food?	other	teams	Do you have money for food?
0	Yes.	confirm	teams	Yes
0	Stop.	stop	teams	Stop
0	Yes.	confirm	teams	Yes
0	Search for dogs.	Other	teams	Search for dogs
0	Tight foreskin videos	other	teams	Tight foreskin videos
0	Showtime anytime	Other	teams	Showtime anytime
0	Where in the Bible does it talk about don't follow the customs of this world	other	teams	Where in the Bible does it talk about don't follow the customs of this world
0	Community choice credit union website.	navigate_web	teams	Community choice credit union website.
0	Dancer.	other	teams	Dancer.
0	I hate that already my love you and god bless this morning.	other	teams	I hate that already my love you and god bless this morning.
0	Stop.	stop	teams	Stop
0	Like my advice about my strength is the fact that we share but then he looked everywhere else except this old man.	other	teams	Like my advice about my strength is the fact that we share but then he looked everywhere else except this old man.
0	Go to Google	other	teams	Go to Google
0	Practitioner.	Other	teams	Practitioner.
0	What time is it?	other	teams	What time is it?
0	What day?	Other	teams	What day
0	Yes.	confirm	teams	Yes
0	Stop.	stop	teams	Stop.
0	What is your name	other	teams	What is your name
0	Copa Airlines	other	teams	Copa Airlines
0	Why don't you have that Alan grier AM so	other	teams	Why don't you have that Alan grier AM so
0	tell me something interesting	other	teams	tell me something interesting
0	What's up	other	teams	What's up
0	girl.	other	teams	Girl
0	craigslist boulder	other	teams	craigslist boulder
0	OK if you don't do it it does go.	other	teams	OK if you don't do it it does go.
0	Are you gonna bring your Cortana here too?	other	teams	Are you gonna bring your Cortana here too?
0	Stop.	stop	teams	Stop.
0	Stop.	stop	teams	Stop.
0	Can you search my keyboard is opening random things	other	teams	Can you search my keyboard is opening random things
0	Stop.	stop	teams	Stop
0	directv login	navigate_web	teams	directv login
0	How old is kisha Knight pulliam	other	teams	How old is kisha Knight pulliam
0	Good.	other	teams	good
0	Schuco River hydronics	other	teams	Schuco River hydronics
0	Jeremy.	Other	teams	Jeremy
0	Do you?	other	teams	do you
